name: airQuality
time                           Altitude CO  Humidity ID          Latitude  Longitude   MICS NO  PM1  PM10 PM2.5 POSIX      SecActive SensorModel Temperature topic
----                           -------- --  -------- --          --------  ---------   ---- --  ---  ---- ----- -----      --------- ----------- ----------- -----
2018-11-14T00:54:14.055147529Z 1607.3   180 9.34     30aea4e9754 40.749818 -111.803977      142 0.27 0.98 0.54  3751032723 1556892   H2+S2       30.14       airu/offline
2018-11-14T00:54:19.184196142Z 1607.3   189 11.99    30aea4e9754 40.749818 -111.803977      142 0.5  1.33 1.33  3751032723 1556892   H2+S2       30.2        airu/offline
2018-11-14T00:54:24.314177009Z 1607.3   193 12.48    30aea4e9754 40.749818 -111.803977      142 0    0.17 0     3751032723 1556892   H2+S2       30.26       airu/offline
2018-11-14T00:54:29.444016249Z 1607.3   185 10.42    30aea4e9754 40.749818 -111.803977      142 0    1.67 0     3751032723 1556892   H2+S2       30.3        airu/offline
2018-11-14T00:54:34.574153983Z 1607.3   180 8.75     30aea4e9754 40.749818 -111.803977      142 0    2    0.67  3751032723 1556892   H2+S2       30.36       airu/offline
2018-11-14T00:54:39.706058153Z 1607.3   182 10.02    30aea4e9754 40.749818 -111.803977      142 0    2    1     3751032723 1556892   H2+S2       30.48       airu/offline
2018-11-14T00:54:46.087888773Z 1607.3   182 11       30aea4e9754 40.749818 -111.803977      142 0.17 2.33 1.17  3751032723 1556892   H2+S2       30.53       airu/offline
2018-11-14T00:54:49.966397377Z 1607.3   205 17.29    30aea4e9754 40.749818 -111.803977      142 1    3.83 2     3751032723 1556892   H2+S2       30.58       airu/offline
2018-11-14T00:54:55.094427867Z 1607.3   201 13.65    30aea4e9754 40.749818 -111.803977      142 0    1.17 0.83  3751032723 1556892   H2+S2       30.56       airu/offline
2018-11-14T00:55:00.226688041Z 1607.3   191 10.61    30aea4e9754 40.749818 -111.803977      142 0    1.17 1.17  3751032723 1556892   H2+S2       30.62       airu/offline
2018-11-14T01:08:38.630004815Z 1607.3   282 18.6     30aea4e9754 40.749818 -111.803977      142 0.15 1.1  1.1   3751032723 1556892   H2+S2       18.98       airu/offline
2018-11-14T01:08:43.757145397Z 1607.3   262 17.99    30aea4e9754 40.749818 -111.803977      142 0    0.5  0.5   3751032723 1556892   H2+S2       19.22       airu/offline
2018-11-14T01:08:48.886907113Z 1607.3   249 17.38    30aea4e9754 40.749818 -111.803977      142 0    0.5  0.5   3751032723 1556892   H2+S2       19.42       airu/offline
2018-11-14T01:08:54.018871014Z 1607.3   237 16.87    30aea4e9754 40.749818 -111.803977      142 0    0    0     3751032723 1556892   H2+S2       19.64       airu/offline
2018-11-14T01:08:59.148092167Z 1607.3   229 16.56    30aea4e9754 40.749818 -111.803977      142 0    0    0     3751032723 1556892   H2+S2       19.86       airu/offline
2018-11-14T01:09:04.276993933Z 1607.3   221 16.15    30aea4e9754 40.749818 -111.803977      142 0    0    0     3751032723 1556892   H2+S2       20.07       airu/offline
2018-11-14T01:09:09.406995271Z 1607.3   215 15.84    30aea4e9754 40.749818 -111.803977      142 0    0    0     3751032723 1556892   H2+S2       20.26       airu/offline
2018-11-14T01:09:14.5371227Z   1607.3   207 15.44    30aea4e9754 40.749818 -111.803977      142 0    0    0     3751032723 1556892   H2+S2       20.48       airu/offline
2018-11-14T01:09:19.669087355Z 1607.3   205 15.13    30aea4e9754 40.749818 -111.803977      142 0    0    0     3751032723 1556892   H2+S2       20.67       airu/offline
2018-11-14T01:09:24.797011538Z 1607.3   199 14.83    30aea4e9754 40.749818 -111.803977      142 0    0.5  0     3751032723 1556892   H2+S2       20.88       airu/offline
2018-11-14T01:09:29.927031551Z 1607.3   196 14.51    30aea4e9754 40.749818 -111.803977      142 0    1    0     3751032723 1556892   H2+S2       21.07       airu/offline
2018-11-14T01:09:35.05696347Z  1607.3   193 14.21    30aea4e9754 40.749818 -111.803977      142 0    1    0     3751032723 1556892   H2+S2       21.26       airu/offline
2018-11-14T01:09:40.194323037Z 1607.3   191 14       30aea4e9754 40.749818 -111.803977      142 0    1    0     3751032723 1556892   H2+S2       21.44       airu/offline
2018-11-14T01:09:45.317238568Z 1607.3   188 13.8     30aea4e9754 40.749818 -111.803977      142 0    1    0     3751032723 1556892   H2+S2       21.62       airu/offline
2018-11-14T01:09:50.447598585Z 1607.3   185 13.6     30aea4e9754 40.749818 -111.803977      142 0    0.5  0     3751032723 1556892   H2+S2       21.81       airu/offline
2018-11-14T01:09:55.577254997Z 1607.3   183 13.39    30aea4e9754 40.749818 -111.803977      142 0    0    0     3751032723 1556892   H2+S2       22          airu/offline
2018-11-14T01:10:00.707373604Z 1607.3   181 13.09    30aea4e9754 40.749818 -111.803977      142 0    0    0     3751032723 1556892   H2+S2       22.18       airu/offline
2018-11-14T01:10:05.837158894Z 1607.3   180 12.98    30aea4e9754 40.749818 -111.803977      142 0    0    0     3751032723 1556892   H2+S2       22.34       airu/offline
2018-11-14T01:10:10.967168077Z 1607.3   180 12.78    30aea4e9754 40.749818 -111.803977      142 0    0    0     3751032723 1556892   H2+S2       22.51       airu/offline
2018-11-14T01:10:16.099771563Z 1607.3   178 12.57    30aea4e9754 40.749818 -111.803977      142 0    1    1     3751032723 1556892   H2+S2       22.67       airu/offline
2018-11-14T01:10:21.22730617Z  1607.3   176 12.37    30aea4e9754 40.749818 -111.803977      142 0    1    1     3751032723 1556892   H2+S2       22.83       airu/offline
2018-11-14T01:10:26.357205217Z 1607.3   175 12.16    30aea4e9754 40.749818 -111.803977      142 0    0.5  0.5   3751032723 1556892   H2+S2       22.98       airu/offline
2018-11-14T01:10:31.487400212Z 1607.3   174 12.06    30aea4e9754 40.749818 -111.803977      142 0    0    0     3751032723 1556892   H2+S2       23.13       airu/offline
2018-11-14T01:10:36.618476794Z 1607.3   172 11.86    30aea4e9754 40.749818 -111.803977      142 0    0    0     3751032723 1556892   H2+S2       23.29       airu/offline
2018-11-14T01:10:41.747172019Z 1607.3   171 11.76    30aea4e9754 40.749818 -111.803977      142 0    0    0     3751032723 1556892   H2+S2       23.44       airu/offline
2018-11-14T01:10:46.878517867Z 1607.3   171 11.65    30aea4e9754 40.749818 -111.803977      142 0    0    0     3751032723 1556892   H2+S2       23.59       airu/offline
2018-11-14T01:10:52.007277319Z 1607.3   170 11.55    30aea4e9754 40.749818 -111.803977      142 0    0    0     3751032723 1556892   H2+S2       23.73       airu/offline
2018-11-14T01:10:57.137225135Z 1607.3   169 11.44    30aea4e9754 40.749818 -111.803977      142 0    0    0     3751032723 1556892   H2+S2       23.86       airu/offline
2018-11-14T01:11:02.270055091Z 1607.3   168 11.35    30aea4e9754 40.749818 -111.803977      142 0    0    0     3751032723 1556892   H2+S2       24          airu/offline
2018-11-14T01:11:07.401166077Z 1607.3   167 11.15    30aea4e9754 40.749818 -111.803977      142 0    0    0     3751032723 1556892   H2+S2       24.15       airu/offline
2018-11-14T01:11:12.527294757Z 1607.3   166 11.04    30aea4e9754 40.749818 -111.803977      142 0    0    0     3751032723 1556892   H2+S2       24.28       airu/offline
2018-11-14T01:11:17.65783755Z  1607.3   165 11.04    30aea4e9754 40.749818 -111.803977      142 0    0    0     3751032723 1556892   H2+S2       24.41       airu/offline
2018-11-14T01:11:22.787208347Z 1607.3   166 10.93    30aea4e9754 40.749818 -111.803977      142 0    0    0     3751032723 1556892   H2+S2       24.55       airu/offline
2018-11-14T01:11:27.917191478Z 1607.3   166 10.83    30aea4e9754 40.749818 -111.803977      142 0    0    0     3751032723 1556892   H2+S2       24.65       airu/offline
2018-11-14T01:11:33.047584703Z 1607.3   165 10.73    30aea4e9754 40.749818 -111.803977      142 0    0    0     3751032723 1556892   H2+S2       24.78       airu/offline
2018-11-14T01:11:38.177347241Z 1607.3   164 10.63    30aea4e9754 40.749818 -111.803977      142 0    0    0     3751032723 1556892   H2+S2       24.91       airu/offline
2018-11-14T01:11:43.307448659Z 1607.3   164 10.63    30aea4e9754 40.749818 -111.803977      142 0    0    0     3751032723 1556892   H2+S2       25.01       airu/offline
2018-11-14T01:11:48.438746795Z 1607.3   163 10.52    30aea4e9754 40.749818 -111.803977      142 0    0    0     3751032723 1556892   H2+S2       25.15       airu/offline
2018-11-14T01:11:53.567227383Z 1607.3   163 10.42    30aea4e9754 40.749818 -111.803977      142 0    0.33 0.33  3751032723 1556892   H2+S2       25.26       airu/offline
2018-11-14T01:11:58.697042016Z 1607.3   163 10.32    30aea4e9754 40.749818 -111.803977      142 0    0.83 0.83  3751032723 1556892   H2+S2       25.36       airu/offline
2018-11-14T01:12:03.82798614Z  1607.3   162 10.31    30aea4e9754 40.749818 -111.803977      142 0    0    0     3751032723 1556892   H2+S2       25.46       airu/offline
2018-11-14T01:12:08.957266174Z 1607.3   162 10.22    30aea4e9754 40.749818 -111.803977      142 0    0.5  0.5   3751032723 1556892   H2+S2       25.58       airu/offline
2018-11-14T01:12:14.087221898Z 1607.3   162 10.12    30aea4e9754 40.749818 -111.803977      142 0    0    0     3751032723 1556892   H2+S2       25.68       airu/offline
2018-11-14T01:12:19.219744062Z 1607.3   161 10.02    30aea4e9754 40.749818 -111.803977      142 0    0    0     3751032723 1556892   H2+S2       25.81       airu/offline
2018-11-14T01:12:24.347247151Z 1607.3   161 10.02    30aea4e9754 40.749818 -111.803977      142 0    0    0     3751032723 1556892   H2+S2       25.9        airu/offline
2018-11-14T01:12:29.477040369Z 1607.3   160 9.91     30aea4e9754 40.749818 -111.803977      142 0    0.67 0.67  3751032723 1556892   H2+S2       25.98       airu/offline
2018-11-14T01:12:34.608279377Z 1607.3   160 9.81     30aea4e9754 40.749818 -111.803977      142 0    0    0     3751032723 1556892   H2+S2       26.08       airu/offline
2018-11-14T01:12:39.737107486Z 1607.3   159 9.81     30aea4e9754 40.749818 -111.803977      142 0    0.5  0.5   3751032723 1556892   H2+S2       26.21       airu/offline
2018-11-14T01:12:44.866972113Z 1607.3   159 9.7      30aea4e9754 40.749818 -111.803977      142 0.17 0.17 0.17  3751032723 1556892   H2+S2       26.3        airu/offline
2018-11-14T01:12:49.998954038Z 1607.3   159 9.61     30aea4e9754 40.749818 -111.803977      142 0.17 0.5  0.5   3751032723 1556892   H2+S2       26.38       airu/offline
2018-11-14T01:12:55.129372777Z 1607.3   159 9.5      30aea4e9754 40.749818 -111.803977      142 0    0.5  0.5   3751032723 1556892   H2+S2       26.48       airu/offline
2018-11-14T01:13:00.257162203Z 1607.3   158 9.41     30aea4e9754 40.749818 -111.803977      142 0    0    0     3751032723 1556892   H2+S2       26.57       airu/offline
2018-11-14T01:13:05.387179864Z 1607.3   157 9.31     30aea4e9754 40.749818 -111.803977      142 0.67 0.67 0.67  3751032723 1556892   H2+S2       26.65       airu/offline
2018-11-14T01:13:10.517528452Z 1607.3   157 9.2      30aea4e9754 40.749818 -111.803977      142 0    0    0     3751032723 1556892   H2+S2       26.75       airu/offline
2018-11-14T01:13:15.647160332Z 1607.3   158 9.2      30aea4e9754 40.749818 -111.803977      142 0    0    0     3751032723 1556892   H2+S2       26.83       airu/offline
2018-11-14T01:13:20.777160953Z 1607.3   157 9.1      30aea4e9754 40.749818 -111.803977      142 0    0    0     3751032723 1556892   H2+S2       26.94       airu/offline
2018-11-14T01:13:25.907324309Z 1607.3   156 9.1      30aea4e9754 40.749818 -111.803977      142 0    0    0     3751032723 1556892   H2+S2       27.01       airu/offline
2018-11-14T01:13:31.037253072Z 1607.3   157 9        30aea4e9754 40.749818 -111.803977      142 0    0    0     3751032723 1556892   H2+S2       27.08       airu/offline
2018-11-14T01:13:36.169100366Z 1607.3   156 9        30aea4e9754 40.749818 -111.803977      142 0    0    0     3751032723 1556892   H2+S2       27.16       airu/offline
2018-11-14T01:13:41.297164316Z 1607.3   156 8.9      30aea4e9754 40.749818 -111.803977      142 0    0    0     3751032723 1556892   H2+S2       27.25       airu/offline
2018-11-14T01:13:46.428337081Z 1607.3   156 8.9      30aea4e9754 40.749818 -111.803977      142 0    0    0     3751032723 1556892   H2+S2       27.34       airu/offline
2018-11-14T01:13:51.557276654Z 1607.3   156 8.8      30aea4e9754 40.749818 -111.803977      142 0    0    0     3751032723 1556892   H2+S2       27.4        airu/offline
2018-11-14T01:13:56.687824087Z 1607.3   156 8.8      30aea4e9754 40.749818 -111.803977      142 0    0.43 0.43  3751032723 1556892   H2+S2       27.47       airu/offline
2018-11-14T01:14:01.817495052Z 1607.3   156 8.8      30aea4e9754 40.749818 -111.803977      142 0    0    0     3751032723 1556892   H2+S2       27.54       airu/offline
2018-11-14T01:14:06.947290839Z 1607.3   156 8.7      30aea4e9754 40.749818 -111.803977      142 0    0    0     3751032723 1556892   H2+S2       27.63       airu/offline
2018-11-14T01:14:12.077197512Z 1607.3   156 8.69     30aea4e9754 40.749818 -111.803977      142 0    0    0     3751032723 1556892   H2+S2       27.72       airu/offline
